"","localid","sessionNums","queryType","questNum","pos","ttr","numTries","clipNum","clipName"
"731596","SSI_1106444571",9950,1,20,88,"2592",0,3854,"1048_TIE_SAD_XX"
"731600","SSI_1106444571",9950,1,21,92,"1851",0,3107,"1039_IEO_ANG_HI"
"731604","SSI_1106444571",9950,1,22,96,"9628",0,1143,"1015_IEO_ANG_LO"
"731608","SSI_1106444571",9950,1,23,100,"3017",0,3605,"1045_IEO_DIS_HI"
"731612","SSI_1106444571",9950,1,24,104,"5452",0,4352,"1054_IOM_SAD_XX"
"731616","SSI_1106444571",9950,1,25,108,"2639",0,5597,"1069_TAI_DIS_XX"
"731620","SSI_1106444571",9950,1,26,112,"2482",0,6593,"1081_ITH_NEU_XX"
"731624","SSI_1106444571",9950,1,27,116,"1393",0,6095,"1075_MTI_DIS_XX"
"731628","SSI_1106444571",9950,1,28,120,"4901",0,4601,"1057_IOM_DIS_XX"
"731632","SSI_1106444571",9950,1,29,124,"2556",0,7091,"1087_DFA_NEU_XX"
"731636","SSI_1106444571",9950,1,30,128,"8213",0,147,"1002_ITS_HAP_XX"
"731640","SSI_1106444571",9950,1,31,132,"1335",0,5846,"1072_MTI_SAD_XX"
"731644","SSI_1106444571",9950,1,32,136,"14099",0,3356,"1042_IEO_FEA_HI"
"731648","SSI_1106444571",9950,1,33,140,"1745",0,396,"1005_ITS_FEA_XX"
"731652","SSI_1106444571",9950,2,91,144,"2336",0,7443,"ANG_HI_practice"
"731656","SSI_1106444571",9950,2,92,148,"2233",0,7444,"SAD_MD_practice"
"731660","SSI_1106444571",9950,2,1,152,"3831",0,5874,"1072_TSI_NEU_XX"
"731664","SSI_1106444571",9950,2,2,156,"2935",0,3135,"1039_TAI_ANG_XX"
"731668","SSI_1106444571",9950,2,3,160,"2235",0,2637,"1033_IWW_ANG_XX"
"731672","SSI_1106444571",9950,2,4,164,"1760",0,175,"1003_IEO_FEA_MD"
"731676","SSI_1106444571",9950,2,5,168,"7713",0,1918,"1024_IWL_FEA_XX"
"731680","SSI_1106444571",9950,2,6,172,"3698",0,2139,"1027_IOM_ANG_XX"
"731684","SSI_1106444571",9950,2,7,176,"1849",0,424,"1006_IEO_DIS_MD"
"731688","SSI_1106444571",9950,2,8,180,"1732",0,673,"1009_IOM_HAP_XX"
"731692","SSI_1106444571",9950,2,9,184,"5894",0,5625,"1069_ITS_ANG_XX"
"731696","SSI_1106444571",9950,2,10,188,"2793",0,7368,"1091_IEO_ANG_LO"
"731700","SSI_1106444571",9950,2,11,192,"7822",0,4131,"1051_IWL_ANG_XX"
"731704","SSI_1106444571",9950,2,12,196,"1374",0,3633,"1045_MTI_ANG_XX"
"731708","SSI_1106444571",9950,2,13,200,"4970",0,6123,"1075_TSI_ANG_XX"
"731712","SSI_1106444571",9950,2,14,204,"1631",0,5376,"1066_ITS_NEU_XX"
"731716","SSI_1106444571",9950,2,15,208,"1997",0,4380,"1054_ITH_NEU_XX"
"731720","SSI_1106444571",9950,2,16,212,"2097",0,1420,"1018_TAI_FEA_XX"
"731724","SSI_1106444571",9950,2,17,216,"2103",0,3135,"1039_TAI_ANG_XX"
"731728","SSI_1106444571",9950,2,18,220,"3185",0,4629,"1057_ITH_ANG_XX"
"731732","SSI_1106444571",9950,2,19,224,"1626",0,6621,"1081_WSI_FEA_XX"
"731736","SSI_1106444571",9950,2,20,228,"2930",0,7368,"1091_IEO_ANG_LO"
"731740","SSI_1106444571",9950,2,21,232,"2114",0,2388,"1030_IWW_NEU_XX"
"731744","SSI_1106444571",9950,2,22,236,"5779",0,2886,"1036_TAI_NEU_XX"
"731748","SSI_1106444571",9950,2,23,240,"3302",0,5127,"1063_DFA_ANG_XX"
"731752","SSI_1106444571",9950,2,24,244,"3794",0,3384,"1042_MTI_NEU_XX"
"731756","SSI_1106444571",9950,2,25,248,"3326",0,7119,"1088_IEO_SAD_LO"
"731760","SSI_1106444571",9950,2,26,252,"1943",0,2139,"1027_IOM_ANG_XX"
"731761","SSI_1106444571",9950,2,26,253,"8393",1,2139,"1027_IOM_ANG_XX"
"731765","SSI_1106444571",9950,2,27,257,"2087",0,4878,"1060_DFA_NEU_XX"
"731769","SSI_1106444571",9950,2,28,261,"1800",0,6870,"1085_IEO_HAP_LO"
"731773","SSI_1106444571",9950,2,29,265,"1497",0,922,"1012_IWW_FEA_XX"
"731777","SSI_1106444571",9950,2,30,269,"1679",0,1171,"1015_TAI_HAP_XX"
"731781","SSI_1106444571",9950,2,31,273,"1552",0,6372,"1078_WSI_HAP_XX"
"731785","SSI_1106444571",9950,2,32,277,"1753",0,1669,"1021_IWL_HAP_XX"
"731789","SSI_1106444571",9950,2,33,281,"9504",0,3882,"1048_IWL_NEU_XX"
"731793","SSI_1106444571",9950,3,91,285,"4070",0,7443,"ANG_HI_practice"
"731797","SSI_1106444571",9950,3,92,289,"1222",0,7444,"SAD_MD_practice"
"731801","SSI_1106444571",9950,3,1,293,"6303",0,3910,"1048_TSI_FEA_XX"
"731805","SSI_1106444571",9950,3,2,297,"1558",0,5404,"1067_IEO_FEA_LO"
"731809","SSI_1106444571",9950,3,3,301,"1842",0,4159,"1051_WSI_HAP_XX"
"731813","SSI_1106444571",9950,3,4,305,"2295",0,2914,"1036_DFA_FEA_XX"
"731817","SSI_1106444571",9950,3,5,309,"5675",0,1697,"1021_TSI_DIS_XX"
"731821","SSI_1106444571",9950,3,6,313,"2238",0,7396,"1091_TAI_HAP_XX"
"731825","SSI_1106444571",9950,3,7,317,"2306",0,2665,"1033_DFA_HAP_XX"
"731829","SSI_1106444571",9950,3,8,321,"1345",0,4657,"1058_IEO_HAP_LO"
"731833","SSI_1106444571",9950,3,9,325,"5951",0,950,"1012_DFA_SAD_XX"
"731834","SSI_1106444571",9950,3,9,326,"17515",1,950,"1012_DFA_SAD_XX"
"731838","SSI_1106444571",9950,3,10,330,"948",0,5653,"1070_IEO_DIS_LO"
"731842","SSI_1106444571",9950,3,11,334,"4002",0,4408,"1054_WSI_FEA_XX"
"731846","SSI_1106444571",9950,3,12,338,"2654",0,5404,"1067_IEO_FEA_LO"
"731850","SSI_1106444571",9950,3,13,342,"1922",0,3661,"1045_TSI_HAP_XX"
"731854","SSI_1106444571",9950,3,14,346,"1038",0,6151,"1076_TIE_ANG_XX"
"731858","SSI_1106444571",9950,3,15,350,"1879",0,1946,"1024_WSI_SAD_XX"
"731862","SSI_1106444571",9950,3,16,354,"4405",0,3412,"1042_ITS_FEA_XX"
"731866","SSI_1106444571",9950,3,17,358,"3027",0,6649,"1082_IOM_FEA_XX"
"731870","SSI_1106444571",9950,3,18,362,"1481",0,701,"1009_ITH_DIS_XX"
"731874","SSI_1106444571",9950,3,19,366,"1976",0,2914,"1036_DFA_FEA_XX"
"731878","SSI_1106444571",9950,3,20,370,"1228",0,7147,"1088_IWW_FEA_XX"
"731882","SSI_1106444571",9950,3,21,374,"829",0,452,"1006_MTI_SAD_XX"
"731886","SSI_1106444571",9950,3,22,378,"635",0,6400,"1079_IOM_HAP_XX"
"731890","SSI_1106444571",9950,3,23,382,"999",0,3163,"1039_ITS_HAP_XX"
"731894","SSI_1106444571",9950,3,24,386,"2419",0,2167,"1027_ITH_HAP_XX"
"731898","SSI_1106444571",9950,3,25,390,"3715",0,1199,"1015_DFA_DIS_XX"
"731902","SSI_1106444571",9950,3,26,394,"1300",0,5155,"1064_IEO_ANG_LO"
"731906","SSI_1106444571",9950,3,27,398,"2454",0,6898,"1085_IWW_HAP_XX"
"731910","SSI_1106444571",9950,3,28,402,"560",0,4657,"1058_IEO_HAP_LO"
"731914","SSI_1106444571",9950,3,29,406,"6113",0,5902,"1073_TIE_NEU_XX"
"731918","SSI_1106444571",9950,3,30,410,"1806",0,1448,"1018_ITS_SAD_XX"
"731919","SSI_1106444571",9950,3,30,411,"10153",1,1448,"1018_ITS_SAD_XX"
"731923","SSI_1106444571",9950,3,31,415,"1918",0,203,"1003_TAI_DIS_XX"
"731927","SSI_1106444571",9950,3,32,419,"1783",0,4906,"1061_IEO_SAD_LO"
"731931","SSI_1106444571",9950,3,33,423,"2501",0,2416,"1030_ITH_FEA_XX"
"731982","SSI_1106450145",9961,1,91,4,"3896",0,7443,"ANG_HI_practice"
"731986","SSI_1106450145",9961,1,92,8,"19061",0,7444,"SAD_MD_practice"
"731990","SSI_1106450145",9961,1,1,12,"24614",0,2405,"1030_MTI_DIS_XX"
"731994","SSI_1106450145",9961,1,2,16,"6514",0,2184,"1027_TSI_NEU_XX"
"731998","SSI_1106450145",9961,1,3,20,"6548",0,2654,"1033_IWL_SAD_XX"
"732002","SSI_1106450145",9961,1,4,24,"3815",0,5144,"1063_WSI_SAD_XX"
"732006","SSI_1106450145",9961,1,5,28,"3358",0,5642,"1070_IEO_HAP_MD"
"732010","SSI_1106450145",9961,1,6,32,"2275",0,5393,"1066_WSI_DIS_XX"
"732014","SSI_1106450145",9961,1,7,36,"4101",0,5891,"1073_IEO_SAD_MD"
"732018","SSI_1106450145",9961,1,8,40,"12573",0,7385,"1091_IOM_SAD_XX"
"732022","SSI_1106450145",9961,1,9,44,"2102",0,4895,"1060_TSI_DIS_XX"
"732026","SSI_1106450145",9961,1,10,48,"7149",0,3401,"1042_ITH_DIS_XX"
"732030","SSI_1106450145",9961,1,11,52,"6482",0,1686,"1021_ITS_NEU_XX"
"732034","SSI_1106450145",9961,1,12,56,"1342",0,6887,"1085_TIE_SAD_XX"
"732038","SSI_1106450145",9961,1,13,60,"41997",0,1935,"1024_ITS_ANG_XX"
"732042","SSI_1106450145",9961,1,14,64,"3651",0,3152,"1039_ITH_SAD_XX"
"732046","SSI_1106450145",9961,1,15,68,"2369",0,939,"1012_IWL_ANG_XX"
"732050","SSI_1106450145",9961,1,16,72,"3648",0,1188,"1015_ITH_NEU_XX"
"732054","SSI_1106450145",9961,1,17,76,"12210",0,5891,"1073_IEO_SAD_MD"
"732058","SSI_1106450145",9961,1,18,80,"22439",0,6389,"1079_IEO_FEA_HI"
"732062","SSI_1106450145",9961,1,19,84,"3938",0,3650,"1045_DFA_SAD_XX"
"732066","SSI_1106450145",9961,1,20,88,"3281",0,4646,"1057_TSI_SAD_XX"
"732070","SSI_1106450145",9961,1,21,92,"8360",0,2903,"1036_IWL_DIS_XX"
"732074","SSI_1106450145",9961,1,22,96,"1459",0,6140,"1076_IEO_ANG_MD"
"732078","SSI_1106450145",9961,1,23,100,"9366",0,2654,"1033_IWL_SAD_XX"
"732082","SSI_1106450145",9961,1,24,104,"11945",0,3899,"1048_DFA_DIS_XX"
"732086","SSI_1106450145",9961,1,25,108,"5901",0,3401,"1042_ITH_DIS_XX"
"732090","SSI_1106450145",9961,1,26,112,"3803",0,1437,"1018_ITH_ANG_XX"
"732094","SSI_1106450145",9961,1,27,116,"4818",0,690,"1009_IWL_NEU_XX"
"732098","SSI_1106450145",9961,1,28,120,"15576",0,192,"1003_IWW_NEU_XX"
"732102","SSI_1106450145",9961,1,29,124,"10537",0,6638,"1082_IEO_DIS_HI"
"732106","SSI_1106450145",9961,1,30,128,"3102",0,7136,"1088_TIE_DIS_XX"
"732110","SSI_1106450145",9961,1,31,132,"8065",0,441,"1006_IWW_ANG_XX"
"732114","SSI_1106450145",9961,1,32,136,"5312",0,4397,"1054_ITS_DIS_XX"
"732118","SSI_1106450145",9961,1,33,140,"9146",0,4148,"1051_ITS_SAD_XX"
"732122","SSI_1106450145",9961,2,91,144,"3236",0,7443,"ANG_HI_practice"
"732126","SSI_1106450145",9961,2,92,148,"2399",0,7444,"SAD_MD_practice"
"732130","SSI_1106450145",9961,2,1,152,"1661",0,2931,"1036_WSI_ANG_XX"
"732134","SSI_1106450145",9961,2,2,156,"957",0,3180,"1040_IEO_NEU_XX"
"732138","SSI_1106450145",9961,2,3,160,"37794",0,3927,"1049_IEO_ANG_HI"
"732142","SSI_1106450145",9961,2,4,164,"2203",0,7413,"1091_ITH_NEU_XX"
"732146","SSI_1106450145",9961,2,5,168,"592",0,3678,"1046_IEO_SAD_HI"
"732150","SSI_1106450145",9961,2,6,172,"5704",0,2212,"1028_TIE_NEU_XX"
"732154","SSI_1106450145",9961,2,7,176,"3950",0,5172,"1064_IOM_SAD_XX"
"732158","SSI_1106450145",9961,2,8,180,"2717",0,4674,"1058_TIE_SAD_XX"
"732162","SSI_1106450145",9961,2,9,184,"3176",0,2433,"1030_TSI_ANG_XX"
"732166","SSI_1106450145",9961,2,10,188,"5278",0,2682,"1033_WSI_NEU_XX"
"732170","SSI_1106450145",9961,2,11,192,"7063",0,5670,"1070_IWW_SAD_XX"
"732174","SSI_1106450145",9961,2,12,196,"1244",0,718,"1009_TSI_FEA_XX"
"732178","SSI_1106450145",9961,2,13,200,"6207",0,4923,"1061_TIE_DIS_XX"
"732182","SSI_1106450145",9961,2,14,204,"1930",0,6417,"1079_MTI_NEU_XX"
"732186","SSI_1106450145",9961,2,15,208,"18985",0,469,"1006_DFA_HAP_XX"
"732190","SSI_1106450145",9961,2,16,212,"4524",0,220,"1003_ITH_FEA_XX"
"732194","SSI_1106450145",9961,2,17,216,"954",0,3180,"1040_IEO_NEU_XX"
"732198","SSI_1106450145",9961,2,18,220,"1503",0,1216,"1015_WSI_FEA_XX"
"732202","SSI_1106450145",9961,2,19,224,"447",0,967,"1012_WSI_HAP_XX"
"732206","SSI_1106450145",9961,2,20,228,"14625",0,2682,"1033_WSI_NEU_XX"
"732210","SSI_1106450145",9961,2,21,232,"8081",0,5421,"1067_IOM_DIS_XX"
"732214","SSI_1106450145",9961,2,22,236,"1132",0,3429,"1043_IEO_HAP_HI"
"732218","SSI_1106450145",9961,2,23,240,"1639",0,5919,"1073_IWW_DIS_XX"
"732222","SSI_1106450145",9961,2,24,244,"1321",0,1465,"1019_IEO_HAP_LO"
"732226","SSI_1106450145",9961,2,25,248,"5571",0,4176,"1052_IEO_FEA_HI"
"732230","SSI_1106450145",9961,2,26,252,"3209",0,2212,"1028_TIE_NEU_XX"
"732234","SSI_1106450145",9961,2,27,256,"1085",0,4425,"1055_IEO_DIS_HI"
"732238","SSI_1106450145",9961,2,28,260,"1723",0,1963,"1025_IEO_DIS_LO"
"732242","SSI_1106450145",9961,2,29,264,"1862",0,1714,"1022_IEO_FEA_LO"
"732246","SSI_1106450145",9961,2,30,268,"3781",0,6666,"1082_MTI_ANG_XX"
"732250","SSI_1106450145",9961,2,31,272,"7339",0,6915,"1085_IWL_NEU_XX"
"732254","SSI_1106450145",9961,2,32,276,"4532",0,7164,"1088_IWL_ANG_XX"
"732258","SSI_1106450145",9961,2,33,280,"1652",0,6168,"1076_TAI_SAD_XX"
"732262","SSI_1106450145",9961,3,91,284,"1387",0,7443,"ANG_HI_practice"
"732266","SSI_1106450145",9961,3,92,288,"5668",0,7444,"SAD_MD_practice"
"732270","SSI_1106450145",9961,3,1,292,"25256",0,497,"1007_IEO_SAD_MD"
"732274","SSI_1106450145",9961,3,2,296,"2572",0,1991,"1025_MTI_HAP_XX"
"732278","SSI_1106450145",9961,3,3,300,"1508",0,995,"1013_IOM_HAP_XX"
"732282","SSI_1106450145",9961,3,4,304,"1189",0,4702,"1058_IWL_NEU_XX"
"732286","SSI_1106450145",9961,3,5,308,"11807",0,5947,"1073_DFA_ANG_XX"
"732290","SSI_1106450145",9961,3,6,312,"1243",0,248,"1004_IEO_HAP_MD"
"732294","SSI_1106450145",9961,3,7,316,"3238",0,1742,"1022_TAI_FEA_XX"
"732298","SSI_1106450145",9961,3,8,320,"790",0,4951,"1061_IWL_ANG_XX"
"732302","SSI_1106450145",9961,3,9,324,"1234",0,6445,"1079_ITS_FEA_XX"
"732306","SSI_1106450145",9961,3,10,328,"5416",0,7192,"1088_WSI_HAP_XX"
"732310","SSI_1106450145",9961,3,11,332,"831",0,6196,"1076_ITS_HAP_XX"
"732314","SSI_1106450145",9961,3,12,336,"809",0,1991,"1025_MTI_HAP_XX"
"732318","SSI_1106450145",9961,3,13,340,"1238",0,3706,"1046_TAI_NEU_XX"
"732322","SSI_1106450145",9961,3,14,344,"2271",0,4204,"1052_MTI_NEU_XX"
"732326","SSI_1106450145",9961,3,15,348,"13795",0,3457,"1043_IWW_ANG_XX"
"732330","SSI_1106450145",9961,3,16,352,"1271",0,6694,"1082_TSI_HAP_XX"
"732334","SSI_1106450145",9961,3,17,356,"4986",0,5200,"1064_ITH_NEU_XX"
"732338","SSI_1106450145",9961,3,18,360,"2827",0,746,"1010_TIE_FEA_XX"
"732342","SSI_1106450145",9961,3,19,364,"1374",0,4702,"1058_IWL_NEU_XX"
"732346","SSI_1106450145",9961,3,20,368,"1103",0,3208,"1040_IWW_NEU_XX"
"732350","SSI_1106450145",9961,3,21,372,"1812",0,2959,"1037_IOM_ANG_XX"
"732354","SSI_1106450145",9961,3,22,376,"21737",0,2461,"1031_TIE_ANG_XX"
"732358","SSI_1106450145",9961,3,23,380,"1373",0,1493,"1019_IWW_HAP_XX"
"732362","SSI_1106450145",9961,3,24,384,"2079",0,5449,"1067_ITH_ANG_XX"
"732366","SSI_1106450145",9961,3,25,388,"9345",0,5698,"1070_DFA_NEU_XX"
"732370","SSI_1106450145",9961,3,26,392,"6234",0,6943,"1085_TSI_FEA_XX"
"732374","SSI_1106450145",9961,3,27,396,"3523",0,3955,"1049_TAI_ANG_XX"
"732378","SSI_1106450145",9961,3,28,400,"1425",0,4951,"1061_IWL_ANG_XX"
"732382","SSI_1106450145",9961,3,29,404,"2193",0,7441,"1091_WSI_FEA_XX"
"732386","SSI_1106450145",9961,3,30,408,"9515",0,1244,"1016_IOM_FEA_XX"
"732390","SSI_1106450145",9961,3,31,412,"3903",0,2240,"1028_MTI_FEA_XX"
"732394","SSI_1106450145",9961,3,32,416,"2918",0,4453,"1055_MTI_ANG_XX"
"732398","SSI_1106450145",9961,3,33,420,"1041",0,2710,"1034_IOM_NEU_XX"
"732404","SSI_1156452246",9963,1,91,4,"4203",0,7443,"ANG_HI_practice"
"732408","SSI_1156452246",9963,1,92,8,"5984",0,7444,"SAD_MD_practice"
"732412","SSI_1156452246",9963,1,1,12,"9656",0,3513,"1044_IEO_SAD_MD"
"732416","SSI_1156452246",9963,1,2,16,"3875",0,2268,"1028_TSI_SAD_XX"
"732420","SSI_1156452246",9963,1,3,20,"6531",0,1549,"1020_IEO_ANG_HI"
"732424","SSI_1156452246",9963,1,4,24,"875",0,1300,"1017_IEO_NEU_XX"
"732428","SSI_1156452246",9963,1,5,28,"10578",0,304,"1004_DFA_NEU_XX"
"732432","SSI_1156452246",9963,1,6,32,"719",0,1051,"1013_WSI_ANG_XX"
"732436","SSI_1156452246",9963,1,7,36,"3250",0,2766,"1034_WSI_SAD_XX"
"732440","SSI_1156452246",9963,1,8,40,"4422",0,553,"1007_DFA_ANG_XX"
"732444","SSI_1156452246",9963,1,9,44,"6047",0,5256,"1065_IOM_FEA_XX"
"732448","SSI_1156452246",9963,1,10,48,"985",0,6750,"1083_MTI_DIS_XX"
"732452","SSI_1156452246",9963,1,11,52,"5266",0,5754,"1071_IWW_FEA_XX"
"732456","SSI_1156452246",9963,1,12,56,"3282",0,3015,"1037_WSI_DIS_XX"
"732460","SSI_1156452246",9963,1,13,60,"2937",0,1770,"1022_ITS_SAD_XX"
"732464","SSI_1156452246",9963,1,14,64,"2766",0,3264,"1041_IEO_HAP_MD"
"732468","SSI_1156452246",9963,1,15,68,"1109",0,5505,"1068_IWW_HAP_XX"
"732472","SSI_1156452246",9963,1,16,72,"3531",0,6501,"1080_MTI_SAD_XX"
"732476","SSI_1156452246",9963,1,17,76,"4875",0,2766,"1034_WSI_SAD_XX"
"732480","SSI_1156452246",9963,1,18,80,"2500",0,6003,"1074_TAI_HAP_XX"
"732484","SSI_1156452246",9963,1,19,84,"1406",0,4260,"1053_IEO_DIS_MD"
"732488","SSI_1156452246",9963,1,20,88,"2688",0,4011,"1050_IEO_FEA_MD"
"732492","SSI_1156452246",9963,1,21,92,"2297",0,55,"1001_ITH_SAD_XX"
"732496","SSI_1156452246",9963,1,22,96,"1204",0,3762,"1047_IEO_ANG_MD"
"732500","SSI_1156452246",9963,1,23,100,"2063",0,1549,"1020_IEO_ANG_HI"
"732504","SSI_1156452246",9963,1,24,104,"4234",0,5007,"1062_IOM_HAP_XX"
"732508","SSI_1156452246",9963,1,25,108,"3469",0,6750,"1083_MTI_DIS_XX"
"732512","SSI_1156452246",9963,1,26,112,"1453",0,6252,"1077_TAI_DIS_XX"
"732516","SSI_1156452246",9963,1,27,116,"2063",0,4509,"1056_TIE_HAP_XX"
"732520","SSI_1156452246",9963,1,28,120,"2281",0,6999,"1086_IWL_SAD_XX"
"732524","SSI_1156452246",9963,1,29,124,"3188",0,2019,"1025_ITS_DIS_XX"
"732528","SSI_1156452246",9963,1,30,128,"843",0,7248,"1089_IWL_DIS_XX"
"732532","SSI_1156452246",9963,1,31,132,"1953",0,2517,"1031_TSI_DIS_XX"
"732536","SSI_1156452246",9963,1,32,136,"2422",0,802,"1010_WSI_NEU_XX"
"732540","SSI_1156452246",9963,1,33,140,"1109",0,4758,"1059_TIE_FEA_XX"
"732544","SSI_1156452246",9963,2,91,144,"2187",0,7443,"ANG_HI_practice"
"732548","SSI_1156452246",9963,2,92,148,"1500",0,7444,"SAD_MD_practice"
"732552","SSI_1156452246",9963,2,1,152,"2891",0,83,"1002_IEO_NEU_XX"
"732556","SSI_1156452246",9963,2,2,156,"1156",0,3043,"1038_IOM_DIS_XX"
"732560","SSI_1156452246",9963,2,3,160,"859",0,2794,"1035_IOM_SAD_XX"
"732564","SSI_1156452246",9963,2,4,164,"906",0,830,"1011_IOM_NEU_XX"
"732568","SSI_1156452246",9963,2,5,168,"4640",0,332,"1005_IEO_SAD_LO"
"732572","SSI_1156452246",9963,2,6,172,"875",0,3292,"1041_IWW_SAD_XX"
"732576","SSI_1156452246",9963,2,7,176,"313",0,3790,"1047_TAI_SAD_XX"
"732580","SSI_1156452246",9963,2,8,180,"1844",0,581,"1008_IEO_ANG_LO"
"732584","SSI_1156452246",9963,2,9,184,"890",0,2296,"1029_TIE_SAD_XX"
"732588","SSI_1156452246",9963,2,10,188,"438",0,5533,"1068_ITH_DIS_XX"
"732592","SSI_1156452246",9963,2,11,192,"500",0,6778,"1083_TSI_ANG_XX"
"732596","SSI_1156452246",9963,2,12,196,"1297",0,4288,"1053_MTI_SAD_XX"
"732600","SSI_1156452246",9963,2,13,200,"1094",0,4039,"1050_TAI_DIS_XX"
"732604","SSI_1156452246",9963,2,14,204,"516",0,3541,"1044_IWW_DIS_XX"
"732608","SSI_1156452246",9963,2,15,208,"641",0,6031,"1074_DFA_DIS_XX"
"732612","SSI_1156452246",9963,2,16,212,"485",0,6280,"1077_ITS_ANG_XX"
"732616","SSI_1156452246",9963,2,17,216,"1140",0,3043,"1038_IOM_DIS_XX"
"732620","SSI_1156452246",9963,2,18,220,"609",0,1577,"1020_TAI_ANG_XX"
"732624","SSI_1156452246",9963,2,19,224,"1579",0,1079,"1014_IOM_ANG_XX"
"732628","SSI_1156452246",9963,2,20,228,"859",0,5533,"1068_ITH_DIS_XX"
"732632","SSI_1156452246",9963,2,21,232,"1141",0,5035,"1062_IWL_DIS_XX"
"732636","SSI_1156452246",9963,2,22,236,"1234",0,7027,"1086_WSI_NEU_XX"
"732640","SSI_1156452246",9963,2,23,240,"469",0,1798,"1023_IEO_FEA_HI"
"732644","SSI_1156452246",9963,2,24,244,"891",0,7276,"1089_WSI_ANG_XX"
"732648","SSI_1156452246",9963,2,25,248,"1360",0,1328,"1017_IWW_NEU_XX"
"732652","SSI_1156452246",9963,2,26,252,"1000",0,3292,"1041_IWW_SAD_XX"
"732656","SSI_1156452246",9963,2,27,256,"2375",0,5284,"1065_ITH_SAD_XX"
"732660","SSI_1156452246",9963,2,28,260,"1656",0,2545,"1032_TIE_DIS_XX"
"732664","SSI_1156452246",9963,2,29,264,"1969",0,4537,"1056_MTI_DIS_XX"
"732668","SSI_1156452246",9963,2,30,268,"2563",0,5782,"1071_DFA_SAD_XX"
"732672","SSI_1156452246",9963,2,31,272,"1047",0,6529,"1080_TSI_NEU_XX"
"732676","SSI_1156452246",9963,2,32,276,"843",0,2047,"1026_IEO_DIS_HI"
"732680","SSI_1156452246",9963,2,33,280,"625",0,4786,"1059_IWL_SAD_XX"
"732684","SSI_1156452246",9963,3,91,284,"1141",0,7443,"ANG_HI_practice"
"732688","SSI_1156452246",9963,3,92,288,"3266",0,7444,"SAD_MD_practice"
"732692","SSI_1156452246",9963,3,1,292,"3469",0,5063,"1062_WSI_ANG_XX"
"732696","SSI_1156452246",9963,3,2,296,"1563",0,360,"1005_IWW_FEA_XX"
"732700","SSI_1156452246",9963,3,3,300,"1125",0,4067,"1050_ITS_ANG_XX"
"732704","SSI_1156452246",9963,3,4,304,"1110",0,609,"1008_TAI_HAP_XX"
"732708","SSI_1156452246",9963,3,5,308,"3985",0,2324,"1029_IWL_NEU_XX"
"732712","SSI_1156452246",9963,3,6,312,"3016",0,3320,"1041_DFA_NEU_XX"
"732716","SSI_1156452246",9963,3,7,316,"2812",0,4316,"1053_TSI_NEU_XX"
"732720","SSI_1156452246",9963,3,8,320,"2750",0,2822,"1035_ITH_NEU_XX"
"732724","SSI_1156452246",9963,3,9,324,"2469",0,3071,"1038_ITH_ANG_XX"
"732728","SSI_1156452246",9963,3,10,328,"563",0,858,"1011_IWL_FEA_XX"
"732732","SSI_1156452246",9963,3,11,332,"5906",0,6806,"1084_TIE_ANG_XX"
"732736","SSI_1156452246",9963,3,12,336,"2140",0,360,"1005_IWW_FEA_XX"
"732740","SSI_1156452246",9963,3,13,340,"4265",0,3818,"1047_ITS_NEU_XX"
"732744","SSI_1156452246",9963,3,14,344,"1688",0,6059,"1075_IEO_ANG_HI"
"732748","SSI_1156452246",9963,3,15,348,"2140",0,2573,"1032_IWL_ANG_XX"
"732752","SSI_1156452246",9963,3,16,352,"500",0,1107,"1014_ITH_HAP_XX"
"732756","SSI_1156452246",9963,3,17,356,"2032",0,7055,"1087_IOM_NEU_XX"
"732760","SSI_1156452246",9963,3,18,360,"1343",0,5810,"1072_IEO_SAD_HI"
"732764","SSI_1156452246",9963,3,19,364,"5390",0,609,"1008_TAI_HAP_XX"
"732768","SSI_1156452246",9963,3,20,368,"2156",0,1826,"1023_MTI_NEU_XX"
"732772","SSI_1156452246",9963,3,21,372,"922",0,5561,"1069_IEO_HAP_HI"
"732776","SSI_1156452246",9963,3,22,376,"1922",0,4814,"1059_WSI_NEU_XX"
"732780","SSI_1156452246",9963,3,23,380,"2578",0,3569,"1044_DFA_ANG_XX"
"732784","SSI_1156452246",9963,3,24,384,"1484",0,6557,"1081_TIE_NEU_XX"
"732788","SSI_1156452246",9963,3,25,388,"1953",0,2075,"1026_MTI_ANG_XX"
"732792","SSI_1156452246",9963,3,26,392,"1469",0,7304,"1090_IOM_ANG_XX"
"732796","SSI_1156452246",9963,3,27,396,"438",0,111,"1002_IWW_HAP_XX"
"732800","SSI_1156452246",9963,3,28,400,"1172",0,2822,"1035_ITH_NEU_XX"
"732804","SSI_1156452246",9963,3,29,404,"672",0,1605,"1020_ITS_HAP_XX"
"732808","SSI_1156452246",9963,3,30,408,"2531",0,4565,"1056_TSI_ANG_XX"
"732812","SSI_1156452246",9963,3,31,412,"2469",0,6308,"1078_IEO_DIS_LO"
"732816","SSI_1156452246",9963,3,32,416,"1407",0,1356,"1017_ITH_FEA_XX"
"732820","SSI_1156452246",9963,3,33,420,"2469",0,5312,"1066_IEO_NEU_XX"
"732837","SSI_1156486212",9976,1,91,4,"3230",0,7443,"ANG_HI_practice"
"732841","SSI_1156486212",9976,1,92,8,"1760",0,7444,"SAD_MD_practice"
"732845","SSI_1156486212",9976,1,1,12,"1530",0,6152,"1076_TIE_FEA_XX"
